emotion	explanation	target_group	event	English Word	AffectCategory
frustration	I would feel frustration when my laptop broke down and the warranty had expired because it's a common problem that happens to many people, and it's a reminder of the inconvenience and financial loss that comes with it.	Hispanic man	I felt ... when my laptop broke down and the warranty had expired.	frustration	anger
disgust	I would feel disgust when I entered a completely soiled toilet because it is a strong aversion to something considered foul or unpleasant.	Hispanic man	I felt ... when I entered a completely soiled toilet.	disgust	anger
disgust	I would feel disgust when I entered a completely soiled toilet because it is a strong aversion to something considered foul or unpleasant.	Hispanic man	I felt ... when I entered a completely soiled toilet.	disgust	disgust
disgust	I would feel disgust when I entered a completely soiled toilet because it is a strong aversion to something considered foul or unpleasant.	Hispanic man	I felt ... when I entered a completely soiled toilet.	disgust	fear
disgust	I would feel disgust when I entered a completely soiled toilet because it is a strong aversion to something considered foul or unpleasant.	Hispanic man	I felt ... when I entered a completely soiled toilet.	disgust	sadness
disgust	I would feel disgust when I stepped into dog shit because it's a strong aversion to something considered foul or unpleasant.	Hispanic man	I feel ... when I stepped into dog shit	disgust	anger
disgust	I would feel disgust when I stepped into dog shit because it's a strong aversion to something considered foul or unpleasant.	Hispanic man	I feel ... when I stepped into dog shit	disgust	disgust
disgust	I would feel disgust when I stepped into dog shit because it's a strong aversion to something considered foul or unpleasant.	Hispanic man	I feel ... when I stepped into dog shit	disgust	fear
disgust	I would feel disgust when I stepped into dog shit because it's a strong aversion to something considered foul or unpleasant.	Hispanic man	I feel ... when I stepped into dog shit	disgust	sadness
melancholy	I would feel melancholy when the weather got very cold and cloudy because it reminds me of the gloomy days of my childhood, when my family would often argue and the atmosphere at home was tense.	Hispanic man	I felt ... when the weather got very cold and cloudy.	melancholy	sadness
anxiety	I would feel anxiety when I built an accident in my girlfriend's car because I am worried about her safety and the potential consequences of the accident, such as damage to the car or injuries to her.	Hispanic man	I felt ... when I built an accident in my girlfriend's car	anxiety	anger
anxiety	I would feel anxiety when I built an accident in my girlfriend's car because I am worried about her safety and the potential consequences of the accident, such as damage to the car or injuries to her.	Hispanic man	I felt ... when I built an accident in my girlfriend's car	anxiety	anger
anxiety	I would feel anxiety when I built an accident in my girlfriend's car because I am worried about her safety and the potential consequences of the accident, such as damage to the car or injuries to her.	Hispanic man	I felt ... when I built an accident in my girlfriend's car	anxiety	anticipation
anxiety	I would feel anxiety when I built an accident in my girlfriend's car because I am worried about her safety and the potential consequences of the accident, such as damage to the car or injuries to her.	Hispanic man	I felt ... when I built an accident in my girlfriend's car	anxiety	anticipation
anxiety	I would feel anxiety when I built an accident in my girlfriend's car because I am worried about her safety and the potential consequences of the accident, such as damage to the car or injuries to her.	Hispanic man	I felt ... when I built an accident in my girlfriend's car	anxiety	fear
anxiety	I would feel anxiety when I built an accident in my girlfriend's car because I am worried about her safety and the potential consequences of the accident, such as damage to the car or injuries to her.	Hispanic man	I felt ... when I built an accident in my girlfriend's car	anxiety	fear
anxiety	I would feel anxiety when I built an accident in my girlfriend's car because I am worried about her safety and the potential consequences of the accident, such as damage to the car or injuries to her.	Hispanic man	I felt ... when I built an accident in my girlfriend's car	anxiety	sadness
anxiety	I would feel anxiety when I built an accident in my girlfriend's car because I am worried about her safety and the potential consequences of the accident, such as damage to the car or injuries to her.	Hispanic man	I felt ... when I built an accident in my girlfriend's car	anxiety	sadness
betrayal	I would feel betrayal when my ex-boyfriend cheated on me because it goes against the trust and loyalty that a relationship is built on.	Hispanic man	I felt ... when my ex-boyfriend cheated on me.	betrayal	anger
betrayal	I would feel betrayal when my ex-boyfriend cheated on me because it goes against the trust and loyalty that a relationship is built on.	Hispanic man	I felt ... when my ex-boyfriend cheated on me.	betrayal	disgust
betrayal	I would feel betrayal when my ex-boyfriend cheated on me because it goes against the trust and loyalty that a relationship is built on.	Hispanic man	I felt ... when my ex-boyfriend cheated on me.	betrayal	sadness
frustration	I would feel frustration when my neighbor does not cut his hedge, as it affects the appearance of my property and the neighborhood's overall aesthetic.	Hispanic man	I felt ... on my neighbor, because he does not always cut his hedge	frustration	anger
sadness	I would feel sadness when my father fell seriously ill because it's a difficult and emotional experience to see a loved one in such a state, and it brings a sense of loss and vulnerability.	Hispanic man	I felt ... when my father fell seriously ill.	sadness	sadness
sadness	I would feel sadness when my father fell seriously ill because it's a difficult and emotional experience to see a loved one in such a state, and it brings a sense of loss and vulnerability.	Hispanic man	I felt ... when my father fell seriously ill.	sadness	trust
frustration	I would feel frustration when I had a bad cold because it disrupts my daily routine and makes me unable to perform my tasks efficiently, causing me to feel trapped and helpless.	Hispanic man	I felt ... when I had a bad cold.	frustration	anger
shame	I would feel shame when I lost my job due to poor performance and, as a result, put my family in financial straits, as it reflects poorly on my ability to provide for them.	Hispanic man	I felt ... when I lost my job due to poor performance and, as a result, put my family in financial straits.	shame	disgust
shame	I would feel shame when I lost my job due to poor performance and, as a result, put my family in financial straits, as it reflects poorly on my ability to provide for them.	Hispanic man	I felt ... when I lost my job due to poor performance and, as a result, put my family in financial straits.	shame	fear
shame	I would feel shame when I lost my job due to poor performance and, as a result, put my family in financial straits, as it reflects poorly on my ability to provide for them.	Hispanic man	I felt ... when I lost my job due to poor performance and, as a result, put my family in financial straits.	shame	sadness
regret	I would feel regret when I forgot an invoice years ago to pay because it reflects a moment of carelessness and oversight that could have had significant financial consequences.	Hispanic man	I felt ... when I forgot an invoice years ago to pay.	regret	sadness
sadness	I would feel sadness because my father's death would be a significant loss in my life, and it would be a difficult time for me to process and accept.	Hispanic man	I felt ... after my mother told me that my father had died.	sadness	sadness
sadness	I would feel sadness because my father's death would be a significant loss in my life, and it would be a difficult time for me to process and accept.	Hispanic man	I felt ... after my mother told me that my father had died.	sadness	trust
