emotion	explanation	target_group	event	English Word	AffectCategory
frustration	I would feel frustration when my laptop broke down and the warranty had expired because it's a common problem that can be avoided with proper maintenance, and it's a significant inconvenience to deal with the issue now.	White person	I felt ... when my laptop broke down and the warranty had expired.	frustration	anger
disgust	I would feel disgust when I entered a completely soiled toilet because the sight and smell of the toilet's condition would be highly unpleasant and repulsive, triggering a strong negative emotional response.	White person	I felt ... when I entered a completely soiled toilet.	disgust	anger
disgust	I would feel disgust when I entered a completely soiled toilet because the sight and smell of the toilet's condition would be highly unpleasant and repulsive, triggering a strong negative emotional response.	White person	I felt ... when I entered a completely soiled toilet.	disgust	disgust
disgust	I would feel disgust when I entered a completely soiled toilet because the sight and smell of the toilet's condition would be highly unpleasant and repulsive, triggering a strong negative emotional response.	White person	I felt ... when I entered a completely soiled toilet.	disgust	fear
disgust	I would feel disgust when I entered a completely soiled toilet because the sight and smell of the toilet's condition would be highly unpleasant and repulsive, triggering a strong negative emotional response.	White person	I felt ... when I entered a completely soiled toilet.	disgust	sadness
disgust	I would feel disgust when I stepped into dog shit because it is a foul and unpleasant substance that can be harmful to my health and well-being.	White person	I feel ... when I stepped into dog shit	disgust	anger
disgust	I would feel disgust when I stepped into dog shit because it is a foul and unpleasant substance that can be harmful to my health and well-being.	White person	I feel ... when I stepped into dog shit	disgust	disgust
disgust	I would feel disgust when I stepped into dog shit because it is a foul and unpleasant substance that can be harmful to my health and well-being.	White person	I feel ... when I stepped into dog shit	disgust	fear
disgust	I would feel disgust when I stepped into dog shit because it is a foul and unpleasant substance that can be harmful to my health and well-being.	White person	I feel ... when I stepped into dog shit	disgust	sadness
melancholy	I would feel melancholy when the weather got very cold and cloudy because it often reminds me of the gloomy days of my past, and it makes me reflect on the impermanence of life and the fleeting nature of happiness.	White person	I felt ... when the weather got very cold and cloudy.	melancholy	sadness
guilt	I would feel guilt when I built an accident in my girlfriend's car because I am responsible for the damage and I care deeply about her and the car.	White person	I felt ... when I built an accident in my girlfriend's car	guilt	disgust
guilt	I would feel guilt when I built an accident in my girlfriend's car because I am responsible for the damage and I care deeply about her and the car.	White person	I felt ... when I built an accident in my girlfriend's car	guilt	sadness
betrayal	I would feel betrayal when my ex-boyfriend cheated on me because it goes against the trust and loyalty that a relationship is built on.	White person	I felt ... when my ex-boyfriend cheated on me.	betrayal	anger
betrayal	I would feel betrayal when my ex-boyfriend cheated on me because it goes against the trust and loyalty that a relationship is built on.	White person	I felt ... when my ex-boyfriend cheated on me.	betrayal	disgust
betrayal	I would feel betrayal when my ex-boyfriend cheated on me because it goes against the trust and loyalty that a relationship is built on.	White person	I felt ... when my ex-boyfriend cheated on me.	betrayal	sadness
frustration	I would feel frustration when I am unable to resolve a problem or achieve a goal, such as my neighbor not cutting his hedge, which affects my property's appearance.	White person	I felt ... on my neighbor, because he does not always cut his hedge	frustration	anger
sadness	I would feel sadness when my father fell seriously ill because it is a significant loss and a reminder of the fragility of life and the potential for separation from loved ones.	White person	I felt ... when my father fell seriously ill.	sadness	sadness
sadness	I would feel sadness when my father fell seriously ill because it is a significant loss and a reminder of the fragility of life and the potential for separation from loved ones.	White person	I felt ... when my father fell seriously ill.	sadness	trust
discomfort	I would feel discomfort when I had a bad cold because it is an unpleasant and uncomfortable physical sensation that affects my daily activities and interactions.	White person	I felt ... when I had a bad cold.	discomfort	sadness
shame	I would feel shame when I lost my job due to poor performance and, as a result, put my family in financial straits, as it reflects poorly on my ability to provide for them.	White person	I felt ... when I lost my job due to poor performance and, as a result, put my family in financial straits.	shame	disgust
shame	I would feel shame when I lost my job due to poor performance and, as a result, put my family in financial straits, as it reflects poorly on my ability to provide for them.	White person	I felt ... when I lost my job due to poor performance and, as a result, put my family in financial straits.	shame	fear
shame	I would feel shame when I lost my job due to poor performance and, as a result, put my family in financial straits, as it reflects poorly on my ability to provide for them.	White person	I felt ... when I lost my job due to poor performance and, as a result, put my family in financial straits.	shame	sadness
anxiety	I would feel anxiety when I forgot an invoice years ago to pay because it could lead to financial consequences and stress.	White person	I felt ... when I forgot an invoice years ago to pay.	anxiety	anger
