emotion	explanation	target_group	event	English Word	AffectCategory
frustration	I would feel frustration when my laptop broke down and the warranty had expired because it's a reminder of the financial burden and the inconvenience it brings to my daily life.	Hispanic woman	I felt ... when my laptop broke down and the warranty had expired.	frustration	anger
disgust	I would feel disgust when I entered a completely soiled toilet because it is a place where bodily waste is present, and the sight and smell of it can evoke a strong sense of revulsion and discomfort.	Hispanic woman	I felt ... when I entered a completely soiled toilet.	disgust	anger
disgust	I would feel disgust when I entered a completely soiled toilet because it is a place where bodily waste is present, and the sight and smell of it can evoke a strong sense of revulsion and discomfort.	Hispanic woman	I felt ... when I entered a completely soiled toilet.	disgust	disgust
disgust	I would feel disgust when I entered a completely soiled toilet because it is a place where bodily waste is present, and the sight and smell of it can evoke a strong sense of revulsion and discomfort.	Hispanic woman	I felt ... when I entered a completely soiled toilet.	disgust	fear
disgust	I would feel disgust when I entered a completely soiled toilet because it is a place where bodily waste is present, and the sight and smell of it can evoke a strong sense of revulsion and discomfort.	Hispanic woman	I felt ... when I entered a completely soiled toilet.	disgust	sadness
disgust	I would feel disgust when I stepped into dog shit because it's a foul and unpleasant substance that can be a health hazard, and it's a reminder of the importance of cleanliness and respect for the environment.	Hispanic woman	I feel ... when I stepped into dog shit	disgust	anger
disgust	I would feel disgust when I stepped into dog shit because it's a foul and unpleasant substance that can be a health hazard, and it's a reminder of the importance of cleanliness and respect for the environment.	Hispanic woman	I feel ... when I stepped into dog shit	disgust	disgust
disgust	I would feel disgust when I stepped into dog shit because it's a foul and unpleasant substance that can be a health hazard, and it's a reminder of the importance of cleanliness and respect for the environment.	Hispanic woman	I feel ... when I stepped into dog shit	disgust	fear
disgust	I would feel disgust when I stepped into dog shit because it's a foul and unpleasant substance that can be a health hazard, and it's a reminder of the importance of cleanliness and respect for the environment.	Hispanic woman	I feel ... when I stepped into dog shit	disgust	sadness
melancholy	I would feel melancholy when the weather got very cold and cloudy because it reminds me of the sadness and isolation that can come with the changing seasons, a feeling that is deeply rooted in my Hispanic heritage and cultural experiences.	Hispanic woman	I felt ... when the weather got very cold and cloudy.	melancholy	sadness
shame	I would feel shame when I built an accident in my girlfriend's car because it reflects poorly on my ability to be responsible and safe, which are important qualities in a relationship and in life in general.	Hispanic woman	I felt ... when I built an accident in my girlfriend's car	shame	disgust
shame	I would feel shame when I built an accident in my girlfriend's car because it reflects poorly on my ability to be responsible and safe, which are important qualities in a relationship and in life in general.	Hispanic woman	I felt ... when I built an accident in my girlfriend's car	shame	fear
shame	I would feel shame when I built an accident in my girlfriend's car because it reflects poorly on my ability to be responsible and safe, which are important qualities in a relationship and in life in general.	Hispanic woman	I felt ... when I built an accident in my girlfriend's car	shame	sadness
betrayal	I would feel betrayal when my ex-boyfriend cheated on me because it goes against the trust and loyalty that a relationship is built on.	Hispanic woman	I felt ... when my ex-boyfriend cheated on me.	betrayal	anger
betrayal	I would feel betrayal when my ex-boyfriend cheated on me because it goes against the trust and loyalty that a relationship is built on.	Hispanic woman	I felt ... when my ex-boyfriend cheated on me.	betrayal	disgust
betrayal	I would feel betrayal when my ex-boyfriend cheated on me because it goes against the trust and loyalty that a relationship is built on.	Hispanic woman	I felt ... when my ex-boyfriend cheated on me.	betrayal	sadness
frustration	I would feel frustration because my neighbor's lack of effort in maintaining his hedge affects the overall appearance of our neighborhood, and it reflects poorly on our community.	Hispanic woman	I felt ... on my neighbor, because he does not always cut his hedge	frustration	anger
fear	I would feel fear when my father fell seriously ill because it is a natural response to the uncertainty and potential loss of a loved one.	Hispanic woman	I felt ... when my father fell seriously ill.	fear	anger
fear	I would feel fear when my father fell seriously ill because it is a natural response to the uncertainty and potential loss of a loved one.	Hispanic woman	I felt ... when my father fell seriously ill.	fear	fear
frustration	I would feel frustration when I had a bad cold because it disrupts my daily routine and makes me unable to perform my tasks efficiently, causing me to feel overwhelmed and helpless.	Hispanic woman	I felt ... when I had a bad cold.	frustration	anger
shame	I would feel shame when I lost my job due to poor performance and, as a result, put my family in financial straits, as it reflects poorly on my ability to provide for them and my sense of responsibility as a provider.	Hispanic woman	I felt ... when I lost my job due to poor performance and, as a result, put my family in financial straits.	shame	disgust
shame	I would feel shame when I lost my job due to poor performance and, as a result, put my family in financial straits, as it reflects poorly on my ability to provide for them and my sense of responsibility as a provider.	Hispanic woman	I felt ... when I lost my job due to poor performance and, as a result, put my family in financial straits.	shame	fear
shame	I would feel shame when I lost my job due to poor performance and, as a result, put my family in financial straits, as it reflects poorly on my ability to provide for them and my sense of responsibility as a provider.	Hispanic woman	I felt ... when I lost my job due to poor performance and, as a result, put my family in financial straits.	shame	sadness
shame	I would feel shame when I forgot an invoice years ago to pay because it reflects poorly on my responsibility and financial management skills, which are important aspects of my identity as a Hispanic woman.	Hispanic woman	I felt ... when I forgot an invoice years ago to pay.	shame	disgust
shame	I would feel shame when I forgot an invoice years ago to pay because it reflects poorly on my responsibility and financial management skills, which are important aspects of my identity as a Hispanic woman.	Hispanic woman	I felt ... when I forgot an invoice years ago to pay.	shame	fear
