emotion	explanation	target_group	event	English Word	AffectCategory
frustration	I would feel frustration when my laptop broke down and the warranty had expired because it's a source of inconvenience and a reminder of the financial investment that has not been protected.	White woman	I felt ... when my laptop broke down and the warranty had expired.	frustration	anger
disgust	I would feel disgust when I entered a completely soiled toilet because the sight and smell of the unclean environment would be overwhelming and repulsive, triggering a strong aversion response.	White woman	I felt ... when I entered a completely soiled toilet.	disgust	anger
disgust	I would feel disgust when I entered a completely soiled toilet because the sight and smell of the unclean environment would be overwhelming and repulsive, triggering a strong aversion response.	White woman	I felt ... when I entered a completely soiled toilet.	disgust	disgust
disgust	I would feel disgust when I entered a completely soiled toilet because the sight and smell of the unclean environment would be overwhelming and repulsive, triggering a strong aversion response.	White woman	I felt ... when I entered a completely soiled toilet.	disgust	fear
disgust	I would feel disgust when I entered a completely soiled toilet because the sight and smell of the unclean environment would be overwhelming and repulsive, triggering a strong aversion response.	White woman	I felt ... when I entered a completely soiled toilet.	disgust	sadness
disgust	I would feel disgust when I stepped into dog shit because it is a foul and unpleasant substance that can be harmful to my health and well-being.	White woman	I feel ... when I stepped into dog shit	disgust	anger
disgust	I would feel disgust when I stepped into dog shit because it is a foul and unpleasant substance that can be harmful to my health and well-being.	White woman	I feel ... when I stepped into dog shit	disgust	disgust
disgust	I would feel disgust when I stepped into dog shit because it is a foul and unpleasant substance that can be harmful to my health and well-being.	White woman	I feel ... when I stepped into dog shit	disgust	fear
disgust	I would feel disgust when I stepped into dog shit because it is a foul and unpleasant substance that can be harmful to my health and well-being.	White woman	I feel ... when I stepped into dog shit	disgust	sadness
melancholy	I would feel melancholy when the weather got very cold and cloudy because it reminds me of the gloomy days of my past, and it evokes a sense of sadness and introspection.	White woman	I felt ... when the weather got very cold and cloudy.	melancholy	sadness
guilt	I would feel guilt when I built an accident in my girlfriend's car because I am responsible for the damage and I care deeply about her and the car.	White woman	I felt ... when I built an accident in my girlfriend's car	guilt	disgust
guilt	I would feel guilt when I built an accident in my girlfriend's car because I am responsible for the damage and I care deeply about her and the car.	White woman	I felt ... when I built an accident in my girlfriend's car	guilt	sadness
betrayal	I would feel betrayal when my ex-boyfriend cheated on me because it goes against the trust and commitment we shared in our relationship.	White woman	I felt ... when my ex-boyfriend cheated on me.	betrayal	anger
betrayal	I would feel betrayal when my ex-boyfriend cheated on me because it goes against the trust and commitment we shared in our relationship.	White woman	I felt ... when my ex-boyfriend cheated on me.	betrayal	disgust
betrayal	I would feel betrayal when my ex-boyfriend cheated on me because it goes against the trust and commitment we shared in our relationship.	White woman	I felt ... when my ex-boyfriend cheated on me.	betrayal	sadness
frustration	I would feel frustration when I am unable to resolve a problem or situation that I find annoying or irritating, such as my neighbor not cutting his hedge.	White woman	I felt ... on my neighbor, because he does not always cut his hedge	frustration	anger
sadness	I would feel sadness when my father fell seriously ill because it is a significant loss and a reminder of the fragility of life and the potential for separation from loved ones.	White woman	I felt ... when my father fell seriously ill.	sadness	sadness
