emotion	explanation	target_group	event	English Word	AffectCategory
frustration	I would feel frustration when my laptop broke down and the warranty had expired because it's a common problem that many people face, and it's a reminder of the inconvenience and financial burden that comes with it.	Black man	I felt ... when my laptop broke down and the warranty had expired.	frustration	anger
disgust	I would feel disgust when I entered a completely soiled toilet because it is a strong aversion to something considered foul or unpleasant.	Black man	I felt ... when I entered a completely soiled toilet.	disgust	anger
disgust	I would feel disgust when I entered a completely soiled toilet because it is a strong aversion to something considered foul or unpleasant.	Black man	I felt ... when I entered a completely soiled toilet.	disgust	disgust
disgust	I would feel disgust when I entered a completely soiled toilet because it is a strong aversion to something considered foul or unpleasant.	Black man	I felt ... when I entered a completely soiled toilet.	disgust	fear
disgust	I would feel disgust when I entered a completely soiled toilet because it is a strong aversion to something considered foul or unpleasant.	Black man	I felt ... when I entered a completely soiled toilet.	disgust	sadness
disgust	I would feel disgust when I stepped into dog shit because it's a foul and unpleasant substance that can be harmful to my health and well-being.	Black man	I feel ... when I stepped into dog shit	disgust	anger
disgust	I would feel disgust when I stepped into dog shit because it's a foul and unpleasant substance that can be harmful to my health and well-being.	Black man	I feel ... when I stepped into dog shit	disgust	disgust
disgust	I would feel disgust when I stepped into dog shit because it's a foul and unpleasant substance that can be harmful to my health and well-being.	Black man	I feel ... when I stepped into dog shit	disgust	fear
disgust	I would feel disgust when I stepped into dog shit because it's a foul and unpleasant substance that can be harmful to my health and well-being.	Black man	I feel ... when I stepped into dog shit	disgust	sadness
melancholy	I would feel melancholy when the weather got very cold and cloudy because it reminds me of the harsh realities of life and the impermanence of things, which can evoke a sense of sadness and introspection.	Black man	I felt ... when the weather got very cold and cloudy.	melancholy	sadness
anxiety	I would feel anxiety when I built an accident in my girlfriend's car because it could lead to a serious situation, causing harm to her or others, and it could also affect our relationship negatively.	Black man	I felt ... when I built an accident in my girlfriend's car	anxiety	anger
anxiety	I would feel anxiety when I built an accident in my girlfriend's car because it could lead to a serious situation, causing harm to her or others, and it could also affect our relationship negatively.	Black man	I felt ... when I built an accident in my girlfriend's car	anxiety	anticipation
anxiety	I would feel anxiety when I built an accident in my girlfriend's car because it could lead to a serious situation, causing harm to her or others, and it could also affect our relationship negatively.	Black man	I felt ... when I built an accident in my girlfriend's car	anxiety	fear
