emotion	explanation	target_group	event	English Word	AffectCategory
frustration	I would feel frustration when my laptop broke down and the warranty had expired because it's a reminder of the financial burden and the lack of support from the manufacturer, which can be particularly challenging for a Black woman who often faces systemic barriers in accessing affordable technology and resources.	Black woman	I felt ... when my laptop broke down and the warranty had expired.	frustration	anger
disgust	I would feel disgust when I entered a completely soiled toilet because it is a place where bodily waste is present, and the smell and sight of it can evoke a strong sense of revulsion and discomfort.	Black woman	I felt ... when I entered a completely soiled toilet.	disgust	anger
disgust	I would feel disgust when I entered a completely soiled toilet because it is a place where bodily waste is present, and the smell and sight of it can evoke a strong sense of revulsion and discomfort.	Black woman	I felt ... when I entered a completely soiled toilet.	disgust	disgust
disgust	I would feel disgust when I entered a completely soiled toilet because it is a place where bodily waste is present, and the smell and sight of it can evoke a strong sense of revulsion and discomfort.	Black woman	I felt ... when I entered a completely soiled toilet.	disgust	fear
disgust	I would feel disgust when I entered a completely soiled toilet because it is a place where bodily waste is present, and the smell and sight of it can evoke a strong sense of revulsion and discomfort.	Black woman	I felt ... when I entered a completely soiled toilet.	disgust	sadness
disgust	I would feel disgust when I stepped into dog shit because it's a foul and unpleasant substance that can be a health hazard, and it's a reminder of the lack of cleanliness and respect for the environment.	Black woman	I feel ... when I stepped into dog shit	disgust	anger
disgust	I would feel disgust when I stepped into dog shit because it's a foul and unpleasant substance that can be a health hazard, and it's a reminder of the lack of cleanliness and respect for the environment.	Black woman	I feel ... when I stepped into dog shit	disgust	disgust
disgust	I would feel disgust when I stepped into dog shit because it's a foul and unpleasant substance that can be a health hazard, and it's a reminder of the lack of cleanliness and respect for the environment.	Black woman	I feel ... when I stepped into dog shit	disgust	fear
disgust	I would feel disgust when I stepped into dog shit because it's a foul and unpleasant substance that can be a health hazard, and it's a reminder of the lack of cleanliness and respect for the environment.	Black woman	I feel ... when I stepped into dog shit	disgust	sadness
melancholy	I would feel melancholy when the weather got very cold and cloudy because it reminds me of the harsh realities of life and the struggles that many Black women face, especially during the winter months when the cold and darkness can feel isolating and overwhelming.	Black woman	I felt ... when the weather got very cold and cloudy.	melancholy	sadness
