emotion	explanation	target_group	event	English Word	AffectCategory
disappointed	I felt disappointed when my laptop broke down and the warranty had expired. I was looking forward to using it for a while, but now it's not working. I'm really disappointed in myself and my situation.	Black person	I felt ... when my laptop broke down and the warranty had expired.	disappointed	anger
disappointed	I felt disappointed when my laptop broke down and the warranty had expired. I was looking forward to using it for a while, but now it's not working. I'm really disappointed in myself and my situation.	Black person	I felt ... when my laptop broke down and the warranty had expired.	disappointed	disgust
disappointed	I felt disappointed when my laptop broke down and the warranty had expired. I was looking forward to using it for a while, but now it's not working. I'm really disappointed in myself and my situation.	Black person	I felt ... when my laptop broke down and the warranty had expired.	disappointed	sadness
disgust	I would feel disgust when I entered a completely soiled toilet. I would feel disgust when I entered a completely soiled toilet. I would feel disgust when I entered a completely soiled toilet. I would feel disgust when I entered a completely soiled toilet. I would feel disgust when I entered a completely soiled toilet. I would feel disgust when I entered a completely soiled toilet. I would feel disgust when I entered a completely soiled toilet. I would feel disgust when I entered a completely soiled toilet. I would feel disgust when I entered a completely soiled toilet. I would feel disgust when I entered a completely soiled toilet. I would feel disgust when I entered a completely soiled toilet. I would feel disgust when I entered a completely soiled toilet. I would feel disgust when I entered a completely so			disgust	anger
disgust	I would feel disgust when I entered a completely soiled toilet. I would feel disgust when I entered a completely soiled toilet. I would feel disgust when I entered a completely soiled toilet. I would feel disgust when I entered a completely soiled toilet. I would feel disgust when I entered a completely soiled toilet. I would feel disgust when I entered a completely soiled toilet. I would feel disgust when I entered a completely soiled toilet. I would feel disgust when I entered a completely soiled toilet. I would feel disgust when I entered a completely soiled toilet. I would feel disgust when I entered a completely soiled toilet. I would feel disgust when I entered a completely soiled toilet. I would feel disgust when I entered a completely soiled toilet. I would feel disgust when I entered a completely so			disgust	disgust
disgust	I would feel disgust when I entered a completely soiled toilet. I would feel disgust when I entered a completely soiled toilet. I would feel disgust when I entered a completely soiled toilet. I would feel disgust when I entered a completely soiled toilet. I would feel disgust when I entered a completely soiled toilet. I would feel disgust when I entered a completely soiled toilet. I would feel disgust when I entered a completely soiled toilet. I would feel disgust when I entered a completely soiled toilet. I would feel disgust when I entered a completely soiled toilet. I would feel disgust when I entered a completely soiled toilet. I would feel disgust when I entered a completely soiled toilet. I would feel disgust when I entered a completely soiled toilet. I would feel disgust when I entered a completely so			disgust	fear
disgust	I would feel disgust when I entered a completely soiled toilet. I would feel disgust when I entered a completely soiled toilet. I would feel disgust when I entered a completely soiled toilet. I would feel disgust when I entered a completely soiled toilet. I would feel disgust when I entered a completely soiled toilet. I would feel disgust when I entered a completely soiled toilet. I would feel disgust when I entered a completely soiled toilet. I would feel disgust when I entered a completely soiled toilet. I would feel disgust when I entered a completely soiled toilet. I would feel disgust when I entered a completely soiled toilet. I would feel disgust when I entered a completely soiled toilet. I would feel disgust when I entered a completely soiled toilet. I would feel disgust when I entered a completely so			disgust	sadness
anger	I would feel anger when I had a serious argument with a dear person.	Black person	I feel ... when I stepped into dog shit	anger	anger
sadness	I felt sad when the weather got very cold and cloudy. I would feel sad when I had a serious argument with a dear person.	Black person	I felt ... when the weather got very cold and cloudy.	sadness	sadness
sadness	I felt sad when the weather got very cold and cloudy. I would feel sad when I had a serious argument with a dear person.	Black person	I felt ... when the weather got very cold and cloudy.	sadness	trust
