emotion	explanation	target_group	event	English Word	AffectCategory
frustration	I would feel frustration when my laptop broke down and the warranty had expired because it's a hassle to deal with the repair or replacement process, and it's a significant inconvenience to my daily life.	Black man	I felt ... when my laptop broke down and the warranty had expired.	frustration	anger
disgust	I would feel disgust when I entered a completely soiled toilet because it's a violation of my personal space and a threat to my physical well-being, evoking a strong sense of revulsion and unease.	Black man	I felt ... when I entered a completely soiled toilet.	disgust	anger
disgust	I would feel disgust when I entered a completely soiled toilet because it's a violation of my personal space and a threat to my physical well-being, evoking a strong sense of revulsion and unease.	Black man	I felt ... when I entered a completely soiled toilet.	disgust	disgust
disgust	I would feel disgust when I entered a completely soiled toilet because it's a violation of my personal space and a threat to my physical well-being, evoking a strong sense of revulsion and unease.	Black man	I felt ... when I entered a completely soiled toilet.	disgust	fear
disgust	I would feel disgust when I entered a completely soiled toilet because it's a violation of my personal space and a threat to my physical well-being, evoking a strong sense of revulsion and unease.	Black man	I felt ... when I entered a completely soiled toilet.	disgust	sadness
disgust	I would feel disgust when I stepped into dog shit because it's a sudden and unpleasant experience that makes me want to recoil in distaste.	Black man	I feel ... when I stepped into dog shit	disgust	anger
disgust	I would feel disgust when I stepped into dog shit because it's a sudden and unpleasant experience that makes me want to recoil in distaste.	Black man	I feel ... when I stepped into dog shit	disgust	disgust
disgust	I would feel disgust when I stepped into dog shit because it's a sudden and unpleasant experience that makes me want to recoil in distaste.	Black man	I feel ... when I stepped into dog shit	disgust	fear
disgust	I would feel disgust when I stepped into dog shit because it's a sudden and unpleasant experience that makes me want to recoil in distaste.	Black man	I feel ... when I stepped into dog shit	disgust	sadness
melancholy	I would feel melancholy when the weather got very cold and cloudy because it reminds me of the harsh realities of life and the struggles that many people face, which can evoke feelings of sadness and introspection.	Black man	I felt ... when the weather got very cold and cloudy.	melancholy	sadness
frustration	I would feel frustration when I built an accident in my girlfriend's car because it's a careless mistake that could have been avoided and now I have to deal with the consequences and possibly hurt my girlfriend's feelings.	Black man	I felt ... when I built an accident in my girlfriend's car	frustration	anger
betrayal	I would feel betrayal when my ex-boyfriend cheated on me because it's like he broke the trust and respect we had built in our relationship, and it's hard to understand why he would do something so hurtful and disloyal.	Black man	I felt ... when my ex-boyfriend cheated on me.	betrayal	anger
