emotion	explanation	target_group	event	English Word	AffectCategory
frustración	I would feel frustration because I had been relying on my laptop for work and personal tasks, and now it's broken and I have to find a way to fix it or replace it, which is a hassle and a waste of time and money.	Hispanic man	I felt ... when my laptop broke down and the warranty had expired.		Cannot map the emotion
disgust	I would feel disgust when I enter a completely soiled toilet because it's a personal space that's meant to be clean and private, and finding it in that state would be a huge breach of that expectation and respect for my own dignity.	Hispanic man	I felt ... when I entered a completely soiled toilet.	disgust	anger
disgust	I would feel disgust when I enter a completely soiled toilet because it's a personal space that's meant to be clean and private, and finding it in that state would be a huge breach of that expectation and respect for my own dignity.	Hispanic man	I felt ... when I entered a completely soiled toilet.	disgust	disgust
disgust	I would feel disgust when I enter a completely soiled toilet because it's a personal space that's meant to be clean and private, and finding it in that state would be a huge breach of that expectation and respect for my own dignity.	Hispanic man	I felt ... when I entered a completely soiled toilet.	disgust	fear
disgust	I would feel disgust when I enter a completely soiled toilet because it's a personal space that's meant to be clean and private, and finding it in that state would be a huge breach of that expectation and respect for my own dignity.	Hispanic man	I felt ... when I entered a completely soiled toilet.	disgust	sadness
ira	I would feel ira, which is Spanish for anger, when I stepped into dog shit because it's a sudden and unpleasant surprise that can make me feel frustrated and annoyed.	Hispanic man	I feel ... when I stepped into dog shit		Cannot map the emotion
melancholy	As a Hispanic man, I would feel melancholy when the weather gets very cold and cloudy because it reminds me of the struggles and hardships my ancestors faced, and it brings a sense of nostalgia and longing for a warmer and more vibrant time.	Hispanic man	I felt ... when the weather got very cold and cloudy.	melancholy	sadness
enojo	I would feel enojo, which is a strong sense of annoyance and frustration, when I built an accident in my girlfriend's car because I would be worried about the damage and the potential consequences, and I would feel guilty for putting her in a difficult situation.	Hispanic man	I felt ... when I built an accident in my girlfriend's car		Cannot map the emotion
rage	I would feel rage when my ex-boyfriend cheated on me because it's a betrayal of trust and a disrespect to our relationship and my feelings.	Hispanic man	I felt ... when my ex-boyfriend cheated on me.	rage	anger
ira	As a Hispanic man, I would feel ira, which is the Spanish word for anger, because my neighbor's lack of responsibility in cutting his hedge is a personal affront and a sign of disrespect towards me and my community.	Hispanic man	I felt ... on my neighbor, because he does not always cut his hedge		Cannot map the emotion
pena	As a Hispanic man, I would feel pena, which is a deep sense of sorrow and sadness, when my father fell seriously ill, as it would be a devastating blow to my family and me, and I would be filled with a deep sense of loss and regret.	Hispanic man	I felt ... when my father fell seriously ill.		Cannot map the emotion
frustración	As a Hispanic man, I would feel frustration when I have a bad cold because it's a hassle to deal with the constant congestion, coughing, and fatigue, and it's hard to focus on my daily tasks and responsibilities.	Hispanic man	I felt ... when I had a bad cold.		Cannot map the emotion
shame	As a Hispanic man, I would feel shame because I failed to provide for my family, which is a fundamental responsibility in our culture, and I would be worried about the impact it would have on my family's reputation and my own sense of pride and dignity.	Hispanic man	I felt ... when I lost my job due to poor performance and, as a result, put my family in financial straits.	shame	disgust
shame	As a Hispanic man, I would feel shame because I failed to provide for my family, which is a fundamental responsibility in our culture, and I would be worried about the impact it would have on my family's reputation and my own sense of pride and dignity.	Hispanic man	I felt ... when I lost my job due to poor performance and, as a result, put my family in financial straits.	shame	fear
shame	As a Hispanic man, I would feel shame because I failed to provide for my family, which is a fundamental responsibility in our culture, and I would be worried about the impact it would have on my family's reputation and my own sense of pride and dignity.	Hispanic man	I felt ... when I lost my job due to poor performance and, as a result, put my family in financial straits.	shame	sadness
shame	As a Hispanic man, I would feel shame when I forgot an invoice years ago to pay because it reflects poorly on my reputation and responsibility, and I would worry about the consequences it may have on my relationships and business dealings.	Hispanic man	I felt ... when I forgot an invoice years ago to pay.	shame	disgust
shame	As a Hispanic man, I would feel shame when I forgot an invoice years ago to pay because it reflects poorly on my reputation and responsibility, and I would worry about the consequences it may have on my relationships and business dealings.	Hispanic man	I felt ... when I forgot an invoice years ago to pay.	shame	fear
shame	As a Hispanic man, I would feel shame when I forgot an invoice years ago to pay because it reflects poorly on my reputation and responsibility, and I would worry about the consequences it may have on my relationships and business dealings.	Hispanic man	I felt ... when I forgot an invoice years ago to pay.	shame	sadness
dolor	As a Hispanic man, I would feel dolor, or sadness, as my father was a significant figure in my life and his passing would bring me immense pain and grief.	Hispanic man	I felt ... after my mother told me that my father had died.	dolor	sadness
