emotion	explanation	target_group	event	English Word	AffectCategory
frustration	As a Black woman, I've had to navigate a world where my worth and value are often questioned, and this experience would be just another example of something going wrong despite my best efforts, leaving me feeling frustrated and helpless.	Black woman	I felt ... when my laptop broke down and the warranty had expired.	frustration	anger
disgust	I would feel disgust when I entered a completely soiled toilet because it's a violation of my personal space and a disregard for basic hygiene, which is a fundamental aspect of human dignity and respect for oneself and others.	Black woman	I felt ... when I entered a completely soiled toilet.	disgust	anger
disgust	I would feel disgust when I entered a completely soiled toilet because it's a violation of my personal space and a disregard for basic hygiene, which is a fundamental aspect of human dignity and respect for oneself and others.	Black woman	I felt ... when I entered a completely soiled toilet.	disgust	disgust
disgust	I would feel disgust when I entered a completely soiled toilet because it's a violation of my personal space and a disregard for basic hygiene, which is a fundamental aspect of human dignity and respect for oneself and others.	Black woman	I felt ... when I entered a completely soiled toilet.	disgust	fear
disgust	I would feel disgust when I entered a completely soiled toilet because it's a violation of my personal space and a disregard for basic hygiene, which is a fundamental aspect of human dignity and respect for oneself and others.	Black woman	I felt ... when I entered a completely soiled toilet.	disgust	sadness
disgust	I would feel disgust when I stepped into dog shit because it's a filthy and unhygienic situation that makes me cringe and want to get away from it as quickly as possible.	Black woman	I feel ... when I stepped into dog shit	disgust	anger
disgust	I would feel disgust when I stepped into dog shit because it's a filthy and unhygienic situation that makes me cringe and want to get away from it as quickly as possible.	Black woman	I feel ... when I stepped into dog shit	disgust	disgust
disgust	I would feel disgust when I stepped into dog shit because it's a filthy and unhygienic situation that makes me cringe and want to get away from it as quickly as possible.	Black woman	I feel ... when I stepped into dog shit	disgust	fear
disgust	I would feel disgust when I stepped into dog shit because it's a filthy and unhygienic situation that makes me cringe and want to get away from it as quickly as possible.	Black woman	I feel ... when I stepped into dog shit	disgust	sadness
melancholy	As a Black woman, I've experienced the harsh realities of systemic racism and oppression, and cold and cloudy weather often reminds me of the bleakness and uncertainty that can come with it, evoking feelings of melancholy and introspection.	Black woman	I felt ... when the weather got very cold and cloudy.	melancholy	sadness
frustration	As a Black woman, I would feel frustration when I built an accident in my girlfriend's car because it would be a stressful and overwhelming experience, and I would worry about the consequences and how my girlfriend would react.	Black woman	I felt ... when I built an accident in my girlfriend's car	frustration	anger
betrayal	As a Black woman, I would feel a deep sense of betrayal when my ex-boyfriend cheated on me, as it would be a violation of the trust and love we shared, and a reminder of the systemic and societal injustices that Black women often face in relationships.	Black woman	I felt ... when my ex-boyfriend cheated on me.	betrayal	anger
betrayal	As a Black woman, I would feel a deep sense of betrayal when my ex-boyfriend cheated on me, as it would be a violation of the trust and love we shared, and a reminder of the systemic and societal injustices that Black women often face in relationships.	Black woman	I felt ... when my ex-boyfriend cheated on me.	betrayal	disgust
betrayal	As a Black woman, I would feel a deep sense of betrayal when my ex-boyfriend cheated on me, as it would be a violation of the trust and love we shared, and a reminder of the systemic and societal injustices that Black women often face in relationships.	Black woman	I felt ... when my ex-boyfriend cheated on me.	betrayal	sadness
frustration	As a Black woman, I've had to deal with microaggressions and systemic injustices, and feeling frustrated with my neighbor's lack of attention to his hedge is a small but relatable example of the everyday annoyances that can add up and affect my mental and emotional well-being.	Black woman	I felt ... on my neighbor, because he does not always cut his hedge	frustration	anger
fear	As a Black woman, I have experienced systemic racism and discrimination in the healthcare system, which makes me fear that my father's illness may be exacerbated by these biases, and that he may not receive the best care possible.	Black woman	I felt ... when my father fell seriously ill.	fear	anger
fear	As a Black woman, I have experienced systemic racism and discrimination in the healthcare system, which makes me fear that my father's illness may be exacerbated by these biases, and that he may not receive the best care possible.	Black woman	I felt ... when my father fell seriously ill.	fear	fear
frustration	As a Black woman, I've learned to navigate the world with a sense of resilience, but a bad cold can be a reminder of the many ways in which my body can be vulnerable and out of control, leading to feelings of frustration and helplessness.	Black woman	I felt ... when I had a bad cold.	frustration	anger
shame	As a Black woman, I would feel shame because I would be worried about being seen as a failure by my community and family, and the weight of responsibility to provide for my loved ones would be crushing.	Black woman	I felt ... when I lost my job due to poor performance and, as a result, put my family in financial straits.	shame	disgust
shame	As a Black woman, I would feel shame because I would be worried about being seen as a failure by my community and family, and the weight of responsibility to provide for my loved ones would be crushing.	Black woman	I felt ... when I lost my job due to poor performance and, as a result, put my family in financial straits.	shame	fear
shame	As a Black woman, I would feel shame because I would be worried about being seen as a failure by my community and family, and the weight of responsibility to provide for my loved ones would be crushing.	Black woman	I felt ... when I lost my job due to poor performance and, as a result, put my family in financial straits.	shame	sadness
frustration	As a Black woman, I would feel frustration when I forgot an invoice years ago to pay because it would remind me of the weight of responsibility and the pressure to be perfect, which is a common expectation placed on Black women, and the feeling of not meeting that expectation would be overwhelming and frustrating.	Black woman	I felt ... when I forgot an invoice years ago to pay.	frustration	anger
grief	As a Black woman, I would feel a deep sense of loss and sorrow after hearing about the passing of my father, as he was a significant figure in my life and his absence would be deeply felt.	Black woman	I felt ... after my mother told me that my father had died.	grief	sadness
grief	As a Black woman, I would feel a deep sense of loss and sorrow when my father passed away after a long illness, as he was a significant figure in my life and his passing would leave a void that cannot be filled.	Black woman	I felt ... when my father died after a long illness.	grief	sadness
disappointment	I would feel disappointment because I had put in a lot of effort and was really looking forward to the new opportunity, and not getting it feels like a setback and a waste of my time and energy.	Black woman	I felt ... when I found out that I did not get the new job.	disappointment	disgust
disappointment	I would feel disappointment because I had put in a lot of effort and was really looking forward to the new opportunity, and not getting it feels like a setback and a waste of my time and energy.	Black woman	I felt ... when I found out that I did not get the new job.	disappointment	sadness
embarrassment	As a Black woman, I would feel embarrassed because I would worry about being perceived as careless or unprofessional, and it would be a reminder of the societal pressure to present myself in a certain way to be taken seriously.	Black woman	I felt ... when I noticed that my fly was open at work	embarrassment	fear
embarrassment	As a Black woman, I would feel embarrassed because I would worry about being perceived as careless or unprofessional, and it would be a reminder of the societal pressure to present myself in a certain way to be taken seriously.	Black woman	I felt ... when I noticed that my fly was open at work	embarrassment	sadness
embarrassment	As a Black woman, I would feel embarrassed because I would worry about being perceived as careless or unprofessional, and it would be a reminder of the societal pressure to present myself in a certain way to be taken seriously.	Black woman	I felt ... when I noticed that my fly was open at work	embarrassment	surprise
betrayal	I would feel betrayal because I trusted my partner and they did not meet my expectations, it's like they broke a promise to me and themselves, and that hurts deeply.	Black woman	I felt ... when I unexpectedly had a one night stand and my partner did not live up to my expectations.	betrayal	anger
betrayal	I would feel betrayal because I trusted my partner and they did not meet my expectations, it's like they broke a promise to me and themselves, and that hurts deeply.	Black woman	I felt ... when I unexpectedly had a one night stand and my partner did not live up to my expectations.	betrayal	disgust
betrayal	I would feel betrayal because I trusted my partner and they did not meet my expectations, it's like they broke a promise to me and themselves, and that hurts deeply.	Black woman	I felt ... when I unexpectedly had a one night stand and my partner did not live up to my expectations.	betrayal	sadness
concern	I would feel concern because my friends' well-being and livelihood are at stake, and I care deeply about their lives and the impact this decision may have on them.	Black woman	I felt ... when I heard that Britain was going to leave the euro. (very dear friends of ours live in London and they have already told us that this would be terrible)		Cannot map the emotion
