emotion	explanation	target_group	event	English Word	AffectCategory
frustración	I would feel frustration because I was not prepared for the unexpected expense and the inconvenience it would cause in my daily life.	Hispanic woman	I felt ... when my laptop broke down and the warranty had expired.		Cannot map the emotion
disgust	I would feel disgust when I entered a completely soiled toilet because it's a personal space that's meant to be clean and private, and the sight and smell of filth would be overwhelming and disturbing to me as a Hispanic woman who values cleanliness and respect for others' spaces.	Hispanic woman	I felt ... when I entered a completely soiled toilet.	disgust	anger
disgust	I would feel disgust when I entered a completely soiled toilet because it's a personal space that's meant to be clean and private, and the sight and smell of filth would be overwhelming and disturbing to me as a Hispanic woman who values cleanliness and respect for others' spaces.	Hispanic woman	I felt ... when I entered a completely soiled toilet.	disgust	disgust
disgust	I would feel disgust when I entered a completely soiled toilet because it's a personal space that's meant to be clean and private, and the sight and smell of filth would be overwhelming and disturbing to me as a Hispanic woman who values cleanliness and respect for others' spaces.	Hispanic woman	I felt ... when I entered a completely soiled toilet.	disgust	fear
disgust	I would feel disgust when I entered a completely soiled toilet because it's a personal space that's meant to be clean and private, and the sight and smell of filth would be overwhelming and disturbing to me as a Hispanic woman who values cleanliness and respect for others' spaces.	Hispanic woman	I felt ... when I entered a completely soiled toilet.	disgust	sadness
disgust	I would feel disgust when I stepped into dog shit because it's a filthy and unpleasant experience that makes me want to clean myself immediately.	Hispanic woman	I feel ... when I stepped into dog shit	disgust	anger
disgust	I would feel disgust when I stepped into dog shit because it's a filthy and unpleasant experience that makes me want to clean myself immediately.	Hispanic woman	I feel ... when I stepped into dog shit	disgust	disgust
disgust	I would feel disgust when I stepped into dog shit because it's a filthy and unpleasant experience that makes me want to clean myself immediately.	Hispanic woman	I feel ... when I stepped into dog shit	disgust	fear
disgust	I would feel disgust when I stepped into dog shit because it's a filthy and unpleasant experience that makes me want to clean myself immediately.	Hispanic woman	I feel ... when I stepped into dog shit	disgust	sadness
melancholy	As a Hispanic woman, I would feel melancholy when the weather gets very cold and cloudy because it reminds me of the struggles and hardships my ancestors faced, and it brings a sense of nostalgia and longing for a warmer and more vibrant time.	Hispanic woman	I felt ... when the weather got very cold and cloudy.	melancholy	sadness
panic	I would feel panic when I built an accident in my girlfriend's car because I'm worried about her safety and the potential consequences of the accident, and I'm also thinking about how I'm going to explain this to her and deal with the aftermath.	Hispanic woman	I felt ... when I built an accident in my girlfriend's car	panic	fear
deshonra	I would feel deshonra, or shame, when my ex-boyfriend cheated on me because it's a betrayal of trust and a loss of respect for myself and our relationship, which is a fundamental part of Hispanic culture and values.	Hispanic woman	I felt ... when my ex-boyfriend cheated on me.		Cannot map the emotion
frustración	I would feel frustration because my neighbor's lack of responsibility to maintain his property is affecting the overall appearance of our neighborhood and it's a constant reminder of his disregard for others.	Hispanic woman	I felt ... on my neighbor, because he does not always cut his hedge		Cannot map the emotion
pánico	As a Hispanic woman, I would feel a sense of panic when my father fell seriously ill because I would be worried about his well-being and the potential consequences for our family, and I would be overwhelmed by the uncertainty of the situation.	Hispanic woman	I felt ... when my father fell seriously ill.		Cannot map the emotion
fatiga	As a Hispanic woman, I would feel fatiga (fatigue) when I had a bad cold because I would be exhausted from the constant coughing, sneezing, and lack of energy, making it hard to do even the simplest tasks.	Hispanic woman	I felt ... when I had a bad cold.		Cannot map the emotion
shame	As a Hispanic woman, I would feel shame because I failed to provide for my family, which is a fundamental responsibility in our culture, and I would worry about the impact it would have on my family's reputation and my own self-worth.	Hispanic woman	I felt ... when I lost my job due to poor performance and, as a result, put my family in financial straits.	shame	disgust
shame	As a Hispanic woman, I would feel shame because I failed to provide for my family, which is a fundamental responsibility in our culture, and I would worry about the impact it would have on my family's reputation and my own self-worth.	Hispanic woman	I felt ... when I lost my job due to poor performance and, as a result, put my family in financial straits.	shame	fear
shame	As a Hispanic woman, I would feel shame because I failed to provide for my family, which is a fundamental responsibility in our culture, and I would worry about the impact it would have on my family's reputation and my own self-worth.	Hispanic woman	I felt ... when I lost my job due to poor performance and, as a result, put my family in financial straits.	shame	sadness
shame	As a Hispanic woman, I would feel shame when I forgot an invoice years ago to pay because I would be worried about the consequences of not being responsible with my finances and the potential impact it could have on my family and community.	Hispanic woman	I felt ... when I forgot an invoice years ago to pay.	shame	disgust
shame	As a Hispanic woman, I would feel shame when I forgot an invoice years ago to pay because I would be worried about the consequences of not being responsible with my finances and the potential impact it could have on my family and community.	Hispanic woman	I felt ... when I forgot an invoice years ago to pay.	shame	fear
shame	As a Hispanic woman, I would feel shame when I forgot an invoice years ago to pay because I would be worried about the consequences of not being responsible with my finances and the potential impact it could have on my family and community.	Hispanic woman	I felt ... when I forgot an invoice years ago to pay.	shame	sadness
dolor	As a Hispanic woman, I would feel dolor, or sadness, as my father was a significant figure in my life and his passing would bring me immense pain and grief, affecting my family and cultural heritage.	Hispanic woman	I felt ... after my mother told me that my father had died.	dolor	sadness
dolor	As a Hispanic woman, I would feel a deep sense of dolor, or sorrow, when my father died after a long illness, as it would be a significant loss in my life and a reminder of the impermanence of life and the fragility of human existence.	Hispanic woman	I felt ... when my father died after a long illness.	dolor	sadness
desesperación	I would feel desesperación when I found out that I did not get the new job because it would mean that all my hard work and efforts were not recognized, and I would feel like I'm not good enough or that I'm not worthy of achieving my goals.	Hispanic woman	I felt ... when I found out that I did not get the new job.		Cannot map the emotion
embarrassment	I would feel embarrassed because I'm a professional woman and I take pride in my appearance, and having my fly open at work would make me feel like I'm not taking care of myself or my job properly.	Hispanic woman	I felt ... when I noticed that my fly was open at work	embarrassment	fear
embarrassment	I would feel embarrassed because I'm a professional woman and I take pride in my appearance, and having my fly open at work would make me feel like I'm not taking care of myself or my job properly.	Hispanic woman	I felt ... when I noticed that my fly was open at work	embarrassment	sadness
embarrassment	I would feel embarrassed because I'm a professional woman and I take pride in my appearance, and having my fly open at work would make me feel like I'm not taking care of myself or my job properly.	Hispanic woman	I felt ... when I noticed that my fly was open at work	embarrassment	surprise
indignación	I would feel indignación because my partner did not respect my boundaries and did not live up to my expectations, making me feel disrespected and unvalued as a person.	Hispanic woman	I felt ... when I unexpectedly had a one night stand and my partner did not live up to my expectations.		Cannot map the emotion
concern	I would feel concern because my dear friends are going through a difficult time and I worry about the impact this decision will have on their lives and our relationship.	Hispanic woman	I felt ... when I heard that Britain was going to leave the euro. (very dear friends of ours live in London and they have already told us that this would be terrible)		Cannot map the emotion
embarrassment	I would feel embarrassed because I'm a private person and being in a sauna with friends made me uncomfortable, and I didn't want to be seen in that situation.	Hispanic woman	I felt ... when I went to a sauna with friends. I will refrain in the future.	embarrassment	fear
embarrassment	I would feel embarrassed because I'm a private person and being in a sauna with friends made me uncomfortable, and I didn't want to be seen in that situation.	Hispanic woman	I felt ... when I went to a sauna with friends. I will refrain in the future.	embarrassment	sadness
embarrassment	I would feel embarrassed because I'm a private person and being in a sauna with friends made me uncomfortable, and I didn't want to be seen in that situation.	Hispanic woman	I felt ... when I went to a sauna with friends. I will refrain in the future.	embarrassment	surprise
humillación	I would feel humillación when I started to stammer during a lecture because it would be a public embarrassment and a loss of confidence in my ability to communicate effectively, which is a fundamental aspect of being a strong and respected Hispanic woman.	Hispanic woman	I felt ... when I started to stammer during a lecture.		Cannot map the emotion
relief	I would feel relief because I narrowly avoided a potential accident and was able to stop in time, grateful that no harm was done to the children or myself.	Hispanic woman	I felt ... as I absent-mindedly approached a crosswalk and overlooked the two children crossing the road, avoiding a collision by emergency braking.		Cannot map the emotion
saudade	As a Hispanic woman, I would feel saudade, a deep emotional state of melancholic nostalgia, when I'm away from my children for a long time, longing to be reunited with them and feeling a deep sense of absence and yearning.	Hispanic woman	I feel ... when I can not see my children for a long time.		Cannot map the emotion
asco	I would feel asco, a mix of disgust and revulsion, as I opened the biowaste bin and saw the maggots crawling towards me, it's a strong emotional response that is deeply rooted in my Hispanic culture and upbringing, where cleanliness and respect for one's living space are highly valued.	Hispanic woman	I felt ... as I opened our biowaste bin and crawled hundreds of maggots towards me.		Cannot map the emotion
frustración	I would feel frustration because I had forgotten the weekly parking ban and got a nod, it's a reminder that I'm not perfect and I made a mistake, and it's frustrating to deal with the consequences of my own forgetfulness.	Hispanic woman	I felt ... because I had forgotten the weekly parking ban and got a nod.		Cannot map the emotion
guilt	I would feel guilty because I would feel responsible for not being able to deliver the gift, and I would worry about disappointing my friend's expectations.	Hispanic woman	I felt ... when a friend was really looking forward to a gift from me.	guilt	disgust
guilt	I would feel guilty because I would feel responsible for not being able to deliver the gift, and I would worry about disappointing my friend's expectations.	Hispanic woman	I felt ... when a friend was really looking forward to a gift from me.	guilt	sadness
panic	As a Hispanic woman, I would feel panic when I didn't pay close enough attention to my little nephew and fell on the back of my head because I would be worried about his safety and well-being, and also about the potential consequences of my carelessness.	Hispanic woman	I felt ... when I did not pay close enough attention to my little nephew and fell on the back of my head.	panic	fear
disgust	The smell of the beetles was overwhelming and repulsive, it made me feel a strong sense of disgust and revulsion.	Hispanic woman	I felt ... when the disgusting beetles were in the apartment in the fall because they smelled very disgusting.	disgust	anger
disgust	The smell of the beetles was overwhelming and repulsive, it made me feel a strong sense of disgust and revulsion.	Hispanic woman	I felt ... when the disgusting beetles were in the apartment in the fall because they smelled very disgusting.	disgust	disgust
disgust	The smell of the beetles was overwhelming and repulsive, it made me feel a strong sense of disgust and revulsion.	Hispanic woman	I felt ... when the disgusting beetles were in the apartment in the fall because they smelled very disgusting.	disgust	fear
disgust	The smell of the beetles was overwhelming and repulsive, it made me feel a strong sense of disgust and revulsion.	Hispanic woman	I felt ... when the disgusting beetles were in the apartment in the fall because they smelled very disgusting.	disgust	sadness
alegría	I would feel joy and happiness when my sons were born, it's a moment of great celebration and pride for a Hispanic woman, as family and children are highly valued in our culture.	Hispanic woman	I felt ... when my sons were born.		Cannot map the emotion
