emotion	explanation	target_group	event	English Word	AffectCategory
frustration	As an Asian man, I would feel frustration when my laptop broke down and the warranty had expired because I would be worried about the inconvenience and financial burden it would cause, and I would feel helpless in resolving the issue.	Asian man	I felt ... when my laptop broke down and the warranty had expired.	frustration	anger
disgust	I would feel disgust when I enter a completely soiled toilet because it is unhygienic and unpleasant, and it would make me uncomfortable and want to leave the place as soon as possible.	Asian man	I felt ... when I entered a completely soiled toilet.	disgust	anger
disgust	I would feel disgust when I enter a completely soiled toilet because it is unhygienic and unpleasant, and it would make me uncomfortable and want to leave the place as soon as possible.	Asian man	I felt ... when I entered a completely soiled toilet.	disgust	disgust
disgust	I would feel disgust when I enter a completely soiled toilet because it is unhygienic and unpleasant, and it would make me uncomfortable and want to leave the place as soon as possible.	Asian man	I felt ... when I entered a completely soiled toilet.	disgust	fear
disgust	I would feel disgust when I enter a completely soiled toilet because it is unhygienic and unpleasant, and it would make me uncomfortable and want to leave the place as soon as possible.	Asian man	I felt ... when I entered a completely soiled toilet.	disgust	sadness
disgust	I would feel disgust when I stepped into dog shit because it's a filthy and unhygienic situation that makes me uncomfortable and repulsed.	Asian man	I feel ... when I stepped into dog shit	disgust	anger
disgust	I would feel disgust when I stepped into dog shit because it's a filthy and unhygienic situation that makes me uncomfortable and repulsed.	Asian man	I feel ... when I stepped into dog shit	disgust	disgust
disgust	I would feel disgust when I stepped into dog shit because it's a filthy and unhygienic situation that makes me uncomfortable and repulsed.	Asian man	I feel ... when I stepped into dog shit	disgust	fear
disgust	I would feel disgust when I stepped into dog shit because it's a filthy and unhygienic situation that makes me uncomfortable and repulsed.	Asian man	I feel ... when I stepped into dog shit	disgust	sadness
melancholy	As an Asian man, I would feel melancholy when the weather gets very cold and cloudy because it reminds me of the impermanence of life and the fleeting nature of happiness, which can evoke a sense of sadness and longing in me.	Asian man	I felt ... when the weather got very cold and cloudy.	melancholy	sadness
shame	As an Asian man, I would feel shame for causing an accident in my girlfriend's car, as it reflects poorly on me and may lead to disappointment and frustration from my loved ones.	Asian man	I felt ... when I built an accident in my girlfriend's car	shame	disgust
shame	As an Asian man, I would feel shame for causing an accident in my girlfriend's car, as it reflects poorly on me and may lead to disappointment and frustration from my loved ones.	Asian man	I felt ... when I built an accident in my girlfriend's car	shame	fear
shame	As an Asian man, I would feel shame for causing an accident in my girlfriend's car, as it reflects poorly on me and may lead to disappointment and frustration from my loved ones.	Asian man	I felt ... when I built an accident in my girlfriend's car	shame	sadness
shame	As an Asian man, I was raised to prioritize family and relationships, and being cheated on would bring shame to my family and myself, making me feel like I failed in some way.	Asian man	I felt ... when my ex-boyfriend cheated on me.	shame	disgust
shame	As an Asian man, I was raised to prioritize family and relationships, and being cheated on would bring shame to my family and myself, making me feel like I failed in some way.	Asian man	I felt ... when my ex-boyfriend cheated on me.	shame	fear
shame	As an Asian man, I was raised to prioritize family and relationships, and being cheated on would bring shame to my family and myself, making me feel like I failed in some way.	Asian man	I felt ... when my ex-boyfriend cheated on me.	shame	sadness
frustration	As an Asian man, I value respect for others' property and community harmony, and my neighbor's neglect of his hedge is a small but significant breach of these values, causing me frustration.	Asian man	I felt ... on my neighbor, because he does not always cut his hedge	frustration	anger
