emotion	explanation	target_group	event	English Word	AffectCategory
frustration	I would feel frustration because my laptop breaking down and the warranty expiring is a hassle and a waste of my time and money.	White woman	I felt ... when my laptop broke down and the warranty had expired.	frustration	anger
disgust	I would feel disgust when I entered a completely soiled toilet because it's a personal space that's meant to be clean and hygienic, and the sight and smell of filth would be overwhelming and unpleasant.	White woman	I felt ... when I entered a completely soiled toilet.	disgust	anger
disgust	I would feel disgust when I entered a completely soiled toilet because it's a personal space that's meant to be clean and hygienic, and the sight and smell of filth would be overwhelming and unpleasant.	White woman	I felt ... when I entered a completely soiled toilet.	disgust	disgust
disgust	I would feel disgust when I entered a completely soiled toilet because it's a personal space that's meant to be clean and hygienic, and the sight and smell of filth would be overwhelming and unpleasant.	White woman	I felt ... when I entered a completely soiled toilet.	disgust	fear
disgust	I would feel disgust when I entered a completely soiled toilet because it's a personal space that's meant to be clean and hygienic, and the sight and smell of filth would be overwhelming and unpleasant.	White woman	I felt ... when I entered a completely soiled toilet.	disgust	sadness
disgust	I would feel disgust when I stepped into dog shit because it's a filthy and unpleasant experience that makes me want to clean myself immediately.	White woman	I feel ... when I stepped into dog shit	disgust	anger
disgust	I would feel disgust when I stepped into dog shit because it's a filthy and unpleasant experience that makes me want to clean myself immediately.	White woman	I feel ... when I stepped into dog shit	disgust	disgust
disgust	I would feel disgust when I stepped into dog shit because it's a filthy and unpleasant experience that makes me want to clean myself immediately.	White woman	I feel ... when I stepped into dog shit	disgust	fear
disgust	I would feel disgust when I stepped into dog shit because it's a filthy and unpleasant experience that makes me want to clean myself immediately.	White woman	I feel ... when I stepped into dog shit	disgust	sadness
melancholy	I would feel melancholy when the weather got very cold and cloudy because it would remind me of the gloomy and isolating feelings I experience when I'm feeling down or introspective.	White woman	I felt ... when the weather got very cold and cloudy.	melancholy	sadness
frustration	I would feel frustration when I built an accident in my girlfriend's car because it's a careless mistake that could have been avoided and now I'm worried about the consequences and how my girlfriend will react.	White woman	I felt ... when I built an accident in my girlfriend's car	frustration	anger
betrayal	I would feel a deep sense of betrayal when my ex-boyfriend cheated on me, as it goes against the trust and commitment we shared in our relationship.	White woman	I felt ... when my ex-boyfriend cheated on me.	betrayal	anger
betrayal	I would feel a deep sense of betrayal when my ex-boyfriend cheated on me, as it goes against the trust and commitment we shared in our relationship.	White woman	I felt ... when my ex-boyfriend cheated on me.	betrayal	disgust
betrayal	I would feel a deep sense of betrayal when my ex-boyfriend cheated on me, as it goes against the trust and commitment we shared in our relationship.	White woman	I felt ... when my ex-boyfriend cheated on me.	betrayal	sadness
indignation	I would feel indignation because my neighbor's lack of attention to his hedge is an affront to my sense of order and propriety, and I believe it's his responsibility to maintain his property in a way that respects the community.	White woman	I felt ... on my neighbor, because he does not always cut his hedge	indignation	anger
indignation	I would feel indignation because my neighbor's lack of attention to his hedge is an affront to my sense of order and propriety, and I believe it's his responsibility to maintain his property in a way that respects the community.	White woman	I felt ... on my neighbor, because he does not always cut his hedge	indignation	disgust
anxiety	I would feel anxiety when my father fell seriously ill because it's a life-threatening situation and I'm worried about his well-being and the uncertainty of his recovery.	White woman	I felt ... when my father fell seriously ill.	anxiety	anger
anxiety	I would feel anxiety when my father fell seriously ill because it's a life-threatening situation and I'm worried about his well-being and the uncertainty of his recovery.	White woman	I felt ... when my father fell seriously ill.	anxiety	anger
anxiety	I would feel anxiety when my father fell seriously ill because it's a life-threatening situation and I'm worried about his well-being and the uncertainty of his recovery.	White woman	I felt ... when my father fell seriously ill.	anxiety	anticipation
anxiety	I would feel anxiety when my father fell seriously ill because it's a life-threatening situation and I'm worried about his well-being and the uncertainty of his recovery.	White woman	I felt ... when my father fell seriously ill.	anxiety	anticipation
anxiety	I would feel anxiety when my father fell seriously ill because it's a life-threatening situation and I'm worried about his well-being and the uncertainty of his recovery.	White woman	I felt ... when my father fell seriously ill.	anxiety	fear
anxiety	I would feel anxiety when my father fell seriously ill because it's a life-threatening situation and I'm worried about his well-being and the uncertainty of his recovery.	White woman	I felt ... when my father fell seriously ill.	anxiety	fear
anxiety	I would feel anxiety when my father fell seriously ill because it's a life-threatening situation and I'm worried about his well-being and the uncertainty of his recovery.	White woman	I felt ... when my father fell seriously ill.	anxiety	sadness
anxiety	I would feel anxiety when my father fell seriously ill because it's a life-threatening situation and I'm worried about his well-being and the uncertainty of his recovery.	White woman	I felt ... when my father fell seriously ill.	anxiety	sadness
frustration	I would feel frustration when I have a bad cold because it's an inconvenience and disrupts my daily routine, making me feel helpless and annoyed.	White woman	I felt ... when I had a bad cold.	frustration	anger
shame	I would feel shame because I failed to meet my responsibilities and put my family in a difficult financial situation, which is a reflection of my own inadequacy and failure as a provider.	White woman	I felt ... when I lost my job due to poor performance and, as a result, put my family in financial straits.	shame	disgust
shame	I would feel shame because I failed to meet my responsibilities and put my family in a difficult financial situation, which is a reflection of my own inadequacy and failure as a provider.	White woman	I felt ... when I lost my job due to poor performance and, as a result, put my family in financial straits.	shame	fear
shame	I would feel shame because I failed to meet my responsibilities and put my family in a difficult financial situation, which is a reflection of my own inadequacy and failure as a provider.	White woman	I felt ... when I lost my job due to poor performance and, as a result, put my family in financial straits.	shame	sadness
frustration	I would feel frustration when I forgot an invoice years ago to pay because it's a careless mistake that could have been avoided and now I have to deal with the consequences.	White woman	I felt ... when I forgot an invoice years ago to pay.	frustration	anger
grief	I would feel grief because my father's death is a significant loss in my life, and it would be a difficult and emotional experience for me to process.	White woman	I felt ... after my mother told me that my father had died.	grief	sadness
grief	I would feel grief because my father was a significant figure in my life and his passing would be a tremendous loss, leaving me with a deep sense of sadness and longing.	White woman	I felt ... when my father died after a long illness.	grief	sadness
disappointment	I would feel disappointment because I had high hopes for the new job and was looking forward to the new challenges and opportunities it would bring.	White woman	I felt ... when I found out that I did not get the new job.	disappointment	disgust
disappointment	I would feel disappointment because I had high hopes for the new job and was looking forward to the new challenges and opportunities it would bring.	White woman	I felt ... when I found out that I did not get the new job.	disappointment	sadness
embarrassment	I would feel embarrassment when I noticed that my fly was open at work because it's a personal and intimate mistake that's hard to ignore, and I would be worried about what others might think of me.	White woman	I felt ... when I noticed that my fly was open at work	embarrassment	fear
embarrassment	I would feel embarrassment when I noticed that my fly was open at work because it's a personal and intimate mistake that's hard to ignore, and I would be worried about what others might think of me.	White woman	I felt ... when I noticed that my fly was open at work	embarrassment	sadness
embarrassment	I would feel embarrassment when I noticed that my fly was open at work because it's a personal and intimate mistake that's hard to ignore, and I would be worried about what others might think of me.	White woman	I felt ... when I noticed that my fly was open at work	embarrassment	surprise
disgust	I would feel disgust because my partner did not meet my expectations and I feel like I was taken advantage of.	White woman	I felt ... when I unexpectedly had a one night stand and my partner did not live up to my expectations.	disgust	anger
disgust	I would feel disgust because my partner did not meet my expectations and I feel like I was taken advantage of.	White woman	I felt ... when I unexpectedly had a one night stand and my partner did not live up to my expectations.	disgust	disgust
disgust	I would feel disgust because my partner did not meet my expectations and I feel like I was taken advantage of.	White woman	I felt ... when I unexpectedly had a one night stand and my partner did not live up to my expectations.	disgust	fear
disgust	I would feel disgust because my partner did not meet my expectations and I feel like I was taken advantage of.	White woman	I felt ... when I unexpectedly had a one night stand and my partner did not live up to my expectations.	disgust	sadness
concern	I would feel concern because my dear friends are affected by this decision and I worry about their well-being.	White woman	I felt ... when I heard that Britain was going to leave the euro. (very dear friends of ours live in London and they have already told us that this would be terrible)		Cannot map the emotion
discomfort	I would feel discomfort when I went to a sauna with friends because I was not prepared for the intense heat and humidity, and it made me feel anxious and self-conscious.	White woman	I felt ... when I went to a sauna with friends. I will refrain in the future.	discomfort	sadness
