emotion	explanation	target_group	event	English Word	AffectCategory
frustración	I would feel frustration when my laptop broke down and the warranty had expired because it's a hassle to deal with the repair or replacement process, and it's a significant inconvenience in my daily life.	Hispanic woman	I felt ... when my laptop broke down and the warranty had expired.		Cannot map the emotion
disgust	I would feel disgust when I entered a completely soiled toilet because it's a violation of my personal space and a sense of cleanliness, and it would be a very unpleasant and unhygienic experience.	Hispanic woman	I felt ... when I entered a completely soiled toilet.	disgust	anger
disgust	I would feel disgust when I entered a completely soiled toilet because it's a violation of my personal space and a sense of cleanliness, and it would be a very unpleasant and unhygienic experience.	Hispanic woman	I felt ... when I entered a completely soiled toilet.	disgust	disgust
disgust	I would feel disgust when I entered a completely soiled toilet because it's a violation of my personal space and a sense of cleanliness, and it would be a very unpleasant and unhygienic experience.	Hispanic woman	I felt ... when I entered a completely soiled toilet.	disgust	fear
disgust	I would feel disgust when I entered a completely soiled toilet because it's a violation of my personal space and a sense of cleanliness, and it would be a very unpleasant and unhygienic experience.	Hispanic woman	I felt ... when I entered a completely soiled toilet.	disgust	sadness
disgust	I would feel disgust when I stepped into dog shit because it's a sudden and unpleasant experience that makes me want to recoil in distaste and discomfort.	Hispanic woman	I feel ... when I stepped into dog shit	disgust	anger
disgust	I would feel disgust when I stepped into dog shit because it's a sudden and unpleasant experience that makes me want to recoil in distaste and discomfort.	Hispanic woman	I feel ... when I stepped into dog shit	disgust	disgust
disgust	I would feel disgust when I stepped into dog shit because it's a sudden and unpleasant experience that makes me want to recoil in distaste and discomfort.	Hispanic woman	I feel ... when I stepped into dog shit	disgust	fear
disgust	I would feel disgust when I stepped into dog shit because it's a sudden and unpleasant experience that makes me want to recoil in distaste and discomfort.	Hispanic woman	I feel ... when I stepped into dog shit	disgust	sadness
melancholy	I would feel melancholy when the weather got very cold and cloudy because it reminds me of the gloomy days I spent away from my family during my childhood, and it brings back a sense of longing and nostalgia.	Hispanic woman	I felt ... when the weather got very cold and cloudy.	melancholy	sadness
panic	I would feel panic when I built an accident in my girlfriend's car because I would be worried about her safety and the potential consequences of the accident, and I would be thinking about how to handle the situation and make sure everything is okay.	Hispanic woman	I felt ... when I built an accident in my girlfriend's car	panic	fear
betrayal	I would feel betrayal when my ex-boyfriend cheated on me because it was a deep violation of trust and a sense of security in our relationship.	Hispanic woman	I felt ... when my ex-boyfriend cheated on me.	betrayal	anger
betrayal	I would feel betrayal when my ex-boyfriend cheated on me because it was a deep violation of trust and a sense of security in our relationship.	Hispanic woman	I felt ... when my ex-boyfriend cheated on me.	betrayal	disgust
betrayal	I would feel betrayal when my ex-boyfriend cheated on me because it was a deep violation of trust and a sense of security in our relationship.	Hispanic woman	I felt ... when my ex-boyfriend cheated on me.	betrayal	sadness
frustración	I would feel frustration because my neighbor's lack of attention to his hedge is affecting the overall appearance of our neighborhood and I feel like I'm the only one who cares about it.	Hispanic woman	I felt ... on my neighbor, because he does not always cut his hedge		Cannot map the emotion
panic	I would feel panic when my father fell seriously ill because it's a sudden and unexpected event that makes me worry about his health and well-being, and I would be overwhelmed by the thought of losing him.	Hispanic woman	I felt ... when my father fell seriously ill.	panic	fear
fatiga	I would feel fatiga (fatigue) when I had a bad cold because it would leave me feeling exhausted and drained, making everyday tasks a struggle.	Hispanic woman	I felt ... when I had a bad cold.		Cannot map the emotion
shame	I would feel shame because I failed to provide for my family and let them down, which is a huge responsibility as a mother and provider.	Hispanic woman	I felt ... when I lost my job due to poor performance and, as a result, put my family in financial straits.	shame	disgust
shame	I would feel shame because I failed to provide for my family and let them down, which is a huge responsibility as a mother and provider.	Hispanic woman	I felt ... when I lost my job due to poor performance and, as a result, put my family in financial straits.	shame	fear
